"id";"nome";"url";"seletor";"fonte";"status";"createdAt";"updatedAt"
37011;"State of the Union";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37012;"Momento da Pesca";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37013;"Momento da Pesca";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37014;"Pesque e Pague";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37015;"Destinos";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37016;"A Arte do Atado";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37017;"Fishing Guide";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37018;"Pesque e Pague";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37019;"Bunka Pop";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37020;"Medalhão.com";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37021;"Cineplay Brasil";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37022;"Reavivados por Sua Palavra";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37023;"NT Clips";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37024;"Evidências";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37025;"Além dos Fatos";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37026;"Bloomberg Pursuits";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37027;"Bloomberg BusinessWeek";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37028;"Bloomberg Daybreak: Australia";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37029;"Leilão Virtual Star Collection";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37030;"Agrofrutas";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37031;"Estância Bahia";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37032;"Leilão Naviraí Camparino";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37033;"NHK News";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37034;"NHK News 7";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37035;"Hiyokko";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37036;"Naotora: The Lady Warlord";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37037;"Document 72 Hours";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37038;"Law and Laughter";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37039;"Strolling Around Kyoto";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37040;"Masashi Sada's Midnight Talk Show";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37041;"Saturday Sports News";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37042;"AKB48 SHOW";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37043;"Japanese Narrative Art";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37044;"Tonight's Side Dish";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37045;"Natural Grandeur of the East";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37046;"Delicious Japan!";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37047;"Otsuta & Denjiro";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37048;"Télématin";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37049;"Inspiration design";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37050;"64', le Monde en Français";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37051;"Partir Autrement en Famille";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37052;"La Gitane";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37053;"Molusco";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37054;"Science ou Fiction";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37055;"Acoustic";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37056;"Reazione a Catena";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37057;"Top: Tutto quanto fa tendenza";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37058;"Rai News";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37059;"Signori del vino";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37060;"Viaggio nella Chiesa di Francesco";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37061;"Euromaxx - Leben und Kultur in Europa";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37062;"Zu Tisch in...";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37063;"Deutschland wählt - Das Interview";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37064;"Dokumentationen und Reportagen";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37065;"World Stories: Reportagen der Woche";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37066;"Arts.21 - The Cultural Magazine";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37067;"Katholischer Gottesdienst";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37068;"Verrückt nach Meer";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37069;"Primeiro Jornal";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37070;"Factor K";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37071;"Imagens Marca";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37072;"Agarra a Música";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37073;"Alta Definição";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37074;"Espelho D'Água";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37075;"Tudo Incluído";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37076;"Kaunala Street";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37077;"Top Ranking";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37078;"Queue";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37079;"Cravando a Borda";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37080;"1001 Noites";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37081;"Héroes Invisibles";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37082;"Viaje al Centro de la Tele";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37083;"Costa España";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37084;"El Escarabajo Verde";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37085;"Seguridad Vital";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37086;"Pueblo de Dios";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37087;"Nacidos para Correr";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37088;"Feherty - VT";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37089;"Boeing Classic - Ao Vivo";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37090;"Golfing World - VT";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37091;"Igreja Universal do Reino de Deus";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37092;"Jornal da Band";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37093;"Mil e Uma Noites";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37094;"Efeito Carbonaro";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37095;"Vídeos Incríveis";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37096;"Mighty Bee";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37097;"T.U.F.F. Puppy";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37098;"Popeye";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37099;"Vitória em Cristo";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37100;"Mr. Bean";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37101;"Victorious";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37102;"Hipercap";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37103;"Programa Sidney Oliveira e Você";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37104;"Ei Arnold!";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37105;"Pé na Estrada";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37106;"Band Esporte Clube";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37107;"Aprendiz de Basejumper";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37108;"Minha Vida no Ártico";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37109;"Onde Nostre";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37110;"Chasing Winter";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37111;"World Snowboard Tour 2014/2015";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37112;"FISE World Series";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37113;"Mais Leve que o Ar";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37114;"Gigantes do Surfe";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37115;"Mtb Insights";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37116;"Asas do Sabiá";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37117;"Journey is the Destination";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37118;"Transworld Skateboarding: The Cinematographer Project";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37119;"Via Brasil";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37120;"Jornal Globo News";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37121;"Jornal Globo News";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37122;"Globo News Miriam Leitão";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37123;"Milênio";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37124;"Jornal Globo News";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37125;"Jornal Globo News";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37126;"Globo News Painel";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37127;"Como Será?";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37128;"Pequenas Empresas, Grandes Negócios";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37129;"Internacional x Paysandu";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37130;"Grande Prêmio de Fórmula 1 - Ao Vivo";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37131;"Mundial de Motovelocidade - Ao Vivo";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37132;"Parapan-Americano de Judô 2017 - Ao Vivo";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37133;"Eu Sou Assim";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37134;"Cozinheiros em Ação";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37135;"Marmitas e Merendas";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37136;"A Arte do Futebol Brasileiro";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37137;"Sensei Combate";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37138;"Porsche Supercup - Ao Vivo";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37139;"Os Padrinhos Mágicos";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37140;"The Thundermans";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37141;"iCarly";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37142;"Patrulha Canina";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37143;"Os Padrinhos Mágicos";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37144;"The Loud House";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37145;"Game Shakers";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37146;"Bob Esponja, Calça Quadrada";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37147;"Nicky, Ricky, Dicky & Dawn";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37148;"Henry Danger";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37149;"Rank the Prank";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37150;"iCarly";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37151;"Regal Academy";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37152;"Peppa";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37153;"Miss Moon";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37154;"Insectoides";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37155;"Meu Amigãozão";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37156;"Mike, o Cavaleiro";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37157;"O Zoo da Zu";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37158;"Super Wings";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37159;"Caillou";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37160;"Backyardigans";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37161;"Wissper";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37162;"Transformers Rescue Bots";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37163;"Jake Long, O Dragão Ocidental";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37164;"Acampamento Lakebottom";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37165;"Descendentes 2";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37166;"A Nova Onda do Imperador";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37167;"A Irmã do Meio";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37168;"Bizaardvark";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37169;"Uma Aventura de Babás";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37170;"Alexandre e o Dia Terrível, Horrível, Espantoso e Horroroso";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37171;"Porto Papel";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37172;"Esquadrão Bizarro";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37173;"Miraculous - As Aventuras de Ladybug";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37174;"Tem Criança na Cozinha";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37175;"SOS Fada Manu";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37176;"Pac Man e as Aventuras Fantasmagóricas";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37177;"Nella, Uma Princesa Corajosa";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37178;"Bubble Guppies";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37179;"Little Charmers";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37180;"Little Charmers";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37181;"Dora e Seus Amigos";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37182;"Little Charmers";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37183;"Morko e Mali";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37184;"A Guarda do Leão";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37185;"Mickey - Aventuras sobre Rodas";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37186;"Art Attack";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37187;"A Xerife Callie no Oeste";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37188;"Jake e os Piratas da Terra do Nunca";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37189;"Zou";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37190;"Bambi";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37191;"Bonus Play";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37192;"S.O.S. Babá";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37193;"Mr. M";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37194;"Estação Globo";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37195;"Donos da História";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37196;"Damas da TV";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37197;"Estrelas";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37198;"Viva o Sucesso";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37199;"Hotéis Incríveis";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37200;"Destino Certo";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37201;"Pablo Escobar, o Senhor do Tráfico";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37202;"Cervejantes";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37203;"Risco Total";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37204;"O Mundo Visto de Cima";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37205;"Sem Retorno";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37206;"No Corredor de Tornados";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37207;"Anota Aí";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37208;"Criss Angel - O Ilusionista";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37209;"Por Dentro dos Supercarros";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37210;"Os Reis da Sucata";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37211;"Demônios do Asfalto";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37212;"Campeonato Europeu de Rali FIA";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37213;"Carros Alucinantes com Brian Johnson";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37214;"Campeonato Britânico de Superbikes";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37215;"Titio Avô";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37216;"Dragon Ball Super";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37217;"Apenas um Show";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37218;"O Incrível Mundo de Gumball";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37219;"Paranorman";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37220;"Que legal, Scooby-doo!";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37221;"Os Jovens Titãs em Ação";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37222;"Historietas Assombradas para Crianças Malcriadas";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37223;"Power Rangers Ninja Steel";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37224;"Toontubers";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37225;"Oddbods";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37226;"Bunnicula, O Vampiro Coelho";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37227;"Monster High: Assombrada";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37228;"Max Steel: Força Turbo";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37229;"Paraísos Vivos";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37230;"Emergências Caninas";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37231;"Jogos Selvagens";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37232;"América Indomável";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37233;"Reino Animal";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37234;"O Terror do Tubarão Tigre";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37235;"Ilhas Paradisíacas";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37236;"Cidade dos Cães";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37237;"A Vida em 24 Horas";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37238;"Missão Américas";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37239;"Tom e Jerry";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37240;"Oddbods";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37241;"Contos Assustadores da Masha";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37242;"Tá Chovendo Hamburguer - A Série";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37243;"Os Mistérios de Frajola e Piu-Piu";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37244;"Tromba Trem";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37245;"Carrapatos e Catapultas";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37246;"Zona de Conflito";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37247;"Trato Feito";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37248;"Caçadores de Relíquias";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37249;"SEALS: Força de Combate";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37250;"SIX - Esquadrão Antiterrorista";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37251;"Estradas Mortais: Alasca";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37252;"Desafio Sob Fogo";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37253;"Sobrevivente Primitivo com Hazen Audel";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37254;"Perdidos na Tribo";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37255;"Segundos Fatais";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37256;"Criadores de Supercarros";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37257;"Arquitetura Secular";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37258;"SOS Carros";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37259;"O Domador de Cavalos";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37260;"Aeroporto: Colômbia";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37261;"Zona de Perigo";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37262;"The Wheel";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37263;"Pronto-Socorro - Histórias de Emergência";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37264;"Hangar 1";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37265;"Mega Desastres";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37266;"Planeta Assassino";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37267;"Humanidade: A História de todos Nós";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37268;"Mundos Perdidos";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37269;"Detonadores";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37270;"Em Busca do Ouro Perdido";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37271;"Quase Humano com Jane Goodall";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37272;"Operação Policial";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37273;"Gibões da Tailândia";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37274;"Shaun - O Carneiro";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37275;"O Professor Aloprado 2 - A Família Klump";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37276;"Um Tira no Jardim de Infância";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37277;"A Escolha Perfeita 2";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37278;"Ted 2";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37279;"Garfield: O Filme";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
37280;"Fica Comigo";"";"";"";1;"0000-00-00 00:00:00";"2017-08-27 08:59:51"
